filename,st_name,speaker,age,gender,text,arg0,arg1,metaphor_score
WV2022.txt,West Virginia,Justice_Jim,71,0,"I really believe the Biden Administration is absolutely driving me, at least, crazy.",administration,drive,.58446383
WV2022.txt,West Virginia,Justice_Jim,71,0,"From the standpoint of Owens & Minor, you realize they are a Fortune 500 Company coming to West Virginia.",you,realize,.49715409
WV2022.txt,West Virginia,Justice_Jim,71,0,We absolutely do not have any reason to grow government.,grow,government,.75287074
WV2022.txt,West Virginia,Justice_Jim,71,0,You can absolutely do greatness more and more and more to come.,do,greatness,.62303084
WV2022.txt,West Virginia,Justice_Jim,71,0,We’ll have to do this and that.,do,this,.4782168
WV2022.txt,West Virginia,Justice_Jim,71,0,You just think of the investment that we’ve made in tourism and what has happened in this state.,what,happen,.46370357
WV2022.txt,West Virginia,Justice_Jim,71,0,"You know, you have gone fishing.",you,go,.51772845
WV2022.txt,West Virginia,Justice_Jim,71,0,I don't go on vacations and Cathy can probably kick me for that.,cathy,kick,.38971725
WV2022.txt,West Virginia,Justice_Jim,71,0,You couldn't imagine that they would pick West Virginia.,pick,virginia,.59284532
WV2022.txt,West Virginia,Justice_Jim,71,0,But Cathy’s got some good help around her.,get,help,.51285535
WV2022.txt,West Virginia,Justice_Jim,71,0,"Again, and I mean it, I give the credit to the good Lord.",give,credit,.53971744
WV2022.txt,West Virginia,Justice_Jim,71,0,Now is the time to make that happen.,that,happen,.43977186
WV2022.txt,West Virginia,Justice_Jim,71,0,"You know, and they caught some big, big, big fish.",you,know,.47417736
WV2022.txt,West Virginia,Justice_Jim,71,0,"I want to be the greatest Governor you've ever had and I want to be that every, single day.",great,governor,.40932009
WV2022.txt,West Virginia,Justice_Jim,71,0,We need a new lab in West Virginia.,need,lab,.3888064
WV2022.txt,West Virginia,Justice_Jim,71,0,They told every bad joke in the world about us.,tell,joke,.41826671
WV2022.txt,West Virginia,Justice_Jim,71,0,"Over and over and over, it is killing people in West Virginia right now.",it,kill,.53337353
WV2022.txt,West Virginia,Justice_Jim,71,0,"They never believed in West Virginia, that we could do it.",they,believe,.47976086
WV2022.txt,West Virginia,Justice_Jim,71,0,"Get this, you won't believe this, 171 schools, impacting 70,000 kids.",you,believe,.45530501
WV2022.txt,West Virginia,Justice_Jim,71,0,"We've done this to try to retain or recruit, you know, good, good, good people.",do,this,.4782168
WV2022.txt,West Virginia,Justice_Jim,71,0,Our Old Fund and all of you all probably know exactly what Old Fund means.,fund,mean,.5478192
WV2022.txt,West Virginia,Justice_Jim,71,0,"They are now ranking West Virginia at the top 10, the top 25, whatever it may be.",they,rank,.56510425
WV2022.txt,West Virginia,Justice_Jim,71,0,"So Chelsea, please stand, incredible job, incredible job.",incredible,job,.5282951
WV2022.txt,West Virginia,Justice_Jim,71,0,They told every bad joke in the world about us.,bad,joke,.23614575
WV2022.txt,West Virginia,Justice_Jim,71,0,Here is really neat news.,neat,news,.59061188
WV2022.txt,West Virginia,Justice_Jim,71,0,I know the very reason that I ran for Governor.,very,reason,.64242589
WV2022.txt,West Virginia,Justice_Jim,71,0,"But in all of that, this border situation has caused a big-time problem.",big,time,.54532754
WV2022.txt,West Virginia,Justice_Jim,71,0,Brian is an eighth grade teacher that teaches West Virginia studies at the Milton Middle School in Cabell County.,that,teach,.55124813
WV2022.txt,West Virginia,Justice_Jim,71,0,All of a sudden out of nowhere he wheels around and rams his head right in my nose.,he,wheel,.3297779
WV2022.txt,West Virginia,Justice_Jim,71,0,I don't know any of us here that could possibly say that it's good stuff.,know,any,.46132872
WV2022.txt,West Virginia,Justice_Jim,71,0,And you know where she is working?,she,work,.52553201
WV2022.txt,West Virginia,Justice_Jim,71,0,But Cathy’s got some good help around her.,good,help,.53319049
WV2022.txt,West Virginia,Justice_Jim,71,0,"We had a few extra dollars from the remaining CARES money, the original CARES money.",few,dollar,.41084248
WV2022.txt,West Virginia,Justice_Jim,71,0,"You know, and they caught some big, big, big fish.",big,fish,.33233407
WV2022.txt,West Virginia,Justice_Jim,71,0,"In 2019 they did 30,000 miles in West Virginia.",they,do,.45243168
WV2022.txt,West Virginia,Justice_Jim,71,0,And I would challenge you to do the exact same thing.,do,thing,.43177223
WV2022.txt,West Virginia,Justice_Jim,71,0,"But we cannot do it, we cannot do it disrespectfully, we can't do it throwing rocks at one another.",do,it,.46025267
WV2022.txt,West Virginia,Justice_Jim,71,0,I told you we were on the pad in 2020.,tell,you,.52250695
WV2022.txt,West Virginia,Justice_Jim,71,0,"I have got my beautiful daughter, Jill, and my okay son, Jay.",beautiful,daughter,.39409304
WV2022.txt,West Virginia,Justice_Jim,71,0,Our Old Fund and all of you all probably know exactly what Old Fund means.,mean,what,.46055576
WV2022.txt,West Virginia,Justice_Jim,71,0,"We have – we have an individual that was coming here tonight, this young man, his name is Conner Cook.",that,come,.54646689
WV2022.txt,West Virginia,Justice_Jim,71,0,"Her boyfriend, her dog, and herself, all of them have moved, now, to West Virginia.",all,move,.55720204
WV2022.txt,West Virginia,Justice_Jim,71,0,They have done so much so many different times.,many,time,.54251564
WV2022.txt,West Virginia,Justice_Jim,71,0,"Now, now you can clap.",you,clap,.40784955
